M(z=0.0) M/M0(z=0.27) M/M0(z=0.62) M/M0(z=1.0) M/M0(z=1.74) M/M0(z=2.48) M/M0(z=3.98) M/M0(z=5.49) res_star M_star ExpFit
11.401256 -0.025461197 -0.11004639 -0.14562511 -0.3568182 -0.38331604 -1.0936995 -1.7538576 -0.096645355 9.178096 9.274741
11.404181 -7.915497e-05 -0.16823483 -0.19835949 -0.46946812 -0.49143887 -1.1365433 -1.4490538 -0.12781239 9.151012 9.278825
11.411815 -0.046254158 -0.006061554 -0.2677517 -0.42874527 -0.57743645 -0.85740566 -1.7828016 -0.10422802 9.185235 9.289463
11.434881 -0.35954952 -0.3772955 -0.5295925 -0.6083269 -0.76554394 -1.0719557 -1.4421043 -0.5768089 8.744628 9.321437
11.410439 -0.0011472702 0.032263756 -0.37456322 -0.5060835 -0.64590645 -0.89402103 -1.0357599 0.038430214 9.325978 9.287548
11.407966 -0.040686607 -0.06496334 -0.08484554 -0.27127934 -0.42261696 -0.8458214 -1.0212288 0.08611679 9.37022 9.284103
11.407282 -0.030395508 -0.06543732 -0.07539654 -0.25681305 -0.6523924 -1.2857733 -1.5898342 -0.005047798 9.278102 9.28315
11.405203 -0.01920414 -0.053067207 -0.111040115 -0.23028183 -0.35668087 -0.836401 -1.0383959 0.17494774 9.455199 9.2802515
11.402819 -0.010621071 -0.057058334 -0.114377975 -0.28693485 -0.4194374 -1.0061483 -1.2741928 0.046557426 9.323482 9.276924
11.403076 -0.0035896301 -0.07363987 -0.049743652 -0.3575573 -0.4191246 -0.704175 -0.94868946 0.037347794 9.3146305 9.277283
11.405302 -0.001871109 -0.088253975 -0.14980984 -0.13572693 -0.7398329 -0.9406843 -1.2002277 0.10703564 9.387425 9.28039
11.42416 -0.04582882 -0.05041027 -0.109622955 -0.19671154 -0.26877308 -0.76675224 -0.8595581 0.18346405 9.490072 9.306608
11.411563 -0.01287365 -0.057721138 -0.08170605 -0.3128872 -0.4389553 -0.59282494 -1.3888559 -0.031863213 9.25725 9.289113
11.424592 -0.34213734 -0.41905117 -0.4902277 -0.68635654 -0.8091707 -1.1830816 -1.4232645 -0.5753231 8.731883 9.307206
11.424592 -0.013319969 -0.16427231 -0.24597931 -0.34637165 -0.5439739 -0.6357517 -1.0884695 0.11144924 9.418655 9.307206
11.400362 -0.028453827 -0.08976555 -0.06405544 -0.48707104 -1.094532 -1.2950115 -1.5686989 -0.06917381 9.204319 9.273493
11.4090185 -0.015687943 -0.06899738 -0.11422157 -0.15372086 -0.32929897 -0.7872257 -1.0649061 -0.10401058 9.18156 9.28557
11.407438 -0.01594925 -0.069820404 -0.110770226 -0.24529266 -0.38477898 -1.2784414 -1.3689032 0.13038921 9.413757 9.283368
11.4107485 0.036240578 0.012846947 -0.026685715 -0.24337292 -0.41710854 -0.736413 -1.2264128 0.08770752 9.375687 9.287979
11.402522 0.021788597 -0.08784008 -0.15174389 -0.26997662 -0.44650936 -0.54133797 -0.952013 0.17726135 9.453771 9.276509
11.404377 -0.28750038 -0.311512 -0.3912096 -0.5080023 -0.68813896 -0.8165808 -1.4350805 -0.31641006 8.962688 9.2790985
11.4011755 -0.022928238 -0.058444977 -0.12217045 -0.20967674 -0.29873466 -0.64496994 -1.0023069 0.11802769 9.392657 9.27463
11.410049 -0.015932083 -0.04781723 -0.14918137 -0.18649483 -0.5789757 -0.8338947 -0.91355324 0.12332058 9.410326 9.287005
11.408804 -0.18486118 -0.2871437 -0.3093729 -0.5986433 -0.8423004 -0.96202946 -1.3222771 -0.4689741 8.816297 9.285271
11.41036 -0.03771019 -0.06636143 -0.099202156 -0.27502537 -0.33709145 -0.7726326 -1.2877197 -0.050740242 9.236699 9.287439
11.408688 -0.03818226 -0.05998516 -0.113105774 -0.2471962 -0.325737 -0.76005363 -1.130393 0.2627287 9.547837 9.285109
11.403095 0.0013408661 -0.05564785 -0.10645294 -0.23273945 -0.28431416 -0.75772667 -1.1779308 0.053980827 9.33129 9.277309
11.401473 -0.032482147 1.0437431 -0.040044785 -0.30407333 -0.45001698 -0.9280338 -1.3816204 -0.053869247 9.221176 9.275045
11.406655 -0.12751865 -0.31197834 -0.34221172 -0.46161556 -0.79062843 -1.2132645 -1.9841166 -0.10683441 9.175442 9.282276
11.414555 -0.020659447 -0.047554016 -0.069042206 -0.18793583 -0.2555151 -0.52877235 -0.73663807 0.27378464 9.567059 9.293274
11.405184 0.049939156 -0.009757996 -0.0115299225 -0.28995132 -0.37898254 -0.5082388 -0.7388525 0.27926636 9.559491 9.280225
11.40816 -0.037272453 0.7576122 -0.060152054 -0.11943722 -0.5591097 -1.1475935 -1.3610258 0.28028393 9.564658 9.284374
